E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,-,TOTAL FOR ALL DISTRICTS,2017,02,1809,67062488,30715716,15176,323,29289961,64962291,27759491,61769899,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,02,"ST. ALBANS, VT",2017,02,2,37621,9950,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,04,"BOSTON, MA",2017,02,18,624892,165196,0,0,165196,644268,150196,590268,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,07,"OGDENSBURG, NY",2017,02,21,348605,190671,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,09,"BUFFALO, NY",2017,02,13,215612,94641,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,10,"NEW YORK CITY, NY",2017,02,225,11179175,3863077,0,0,3863077,11330176,3839757,11162072,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,11,"PHILADELPHIA, PA",2017,02,1,20000,8100,0,0,8100,20000,8100,20000,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,13,"BALTIMORE, MD",2017,02,26,838611,274924,0,0,274924,838611,235481,761101,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,14,"NORFOLK, VA",2017,02,93,2914138,1124538,0,0,1124538,2953221,1102068,2901181,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,15,"WILMINGTON, NC",2017,02,0,0,0,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,16,"CHARLESTON, SC",2017,02,142,5182947,2121147,0,0,2121147,5237236,2067873,5019419,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,17,"SAVANNAH, GA",2017,02,123,4890251,1499699,0,0,1499699,4915867,1419531,4590273,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,18,"TAMPA, FL",2017,02,46,1507548,548099,0,0,548099,1540251,548099,1540251,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,19,"MOBILE, AL",2017,02,2,37151,18714,0,0,18714,37151,18714,37151,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,23,"LAREDO, TX",2017,02,19,353150,139921,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,24,"EL PASO, TX",2017,02,1,18819,11055,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,25,"SAN DIEGO, CA",2017,02,7,136525,43552,0,0,25000,98595,25000,98595,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,27,"LOS ANGELES, CA",2017,02,702,25120772,9117677,10136,13,9107541,25425425,8709796,23988599,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,28,"SAN FRANCISCO, CA",2017,02,76,3485763,1342414,0,0,1342414,3594445,1147414,2856445,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,30,"SEATTLE, WA",2017,02,110,3437684,6108644,0,0,5644433,2670888,4994433,2651020,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,31,"ANCHORAGE, AK",2017,02,0,0,0,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,32,"HONOLULU, HI",2017,02,1,21278,15168,0,0,15168,21278,15168,21278,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,34,"PEMBINA, ND",2017,02,1,18000,6893,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,36,"DULUTH, MN",2017,02,7,133194,65659,0,0,28748,64251,28748,64251,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,38,"DETROIT, MI",2017,02,36,657283,402697,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,39,"CHICAGO, IL",2017,02,7,200725,74090,5040,310,69050,200415,20000,115782,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,41,"CLEVELAND, OH",2017,02,1,17237,6200,0,0,6200,17237,6200,17237,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,49,"SAN JUAN, PR",2017,02,8,350877,141924,0,0,141924,353468,141924,353468,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,52,"MIAMI, FL",2017,02,20,544717,229523,0,0,229523,550651,229523,550651,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,53,"HOUSTON-GALVESTON, TX",2017,02,100,4427009,3056466,0,0,3056466,4448857,3051466,4430857,2017,02,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,70,LOW VALUE,2017,02,1,342904,35077,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,0026,APEC,02,"ST. ALBANS, VT",2017,02,2,37621,9950,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,0020,NAFTA,02,"ST. ALBANS, VT",2017,02,2,37621,9950,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,0022,OECD,02,"ST. ALBANS, VT",2017,02,2,37621,9950,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,0023,NATO,02,"ST. ALBANS, VT",2017,02,2,37621,9950,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,1220,CANADA,02,"ST. ALBANS, VT",2017,02,2,37621,9950,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,02,"ST. ALBANS, VT",2017,02,2,37621,9950,0,0,0,0,0,0,2017,02,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,04,"BOSTON, MA",2017,02,18,624892,165196,0,0,165196,644268,150196,590268,2017,02,3915100000
3915100000,KG,-,0022,OECD,04,"BOSTON, MA",2017,02,1,18000,9000,0,0,9000,36288,9000,36288,2017,02,3915100000
3915100000,KG,-,0026,APEC,04,"BOSTON, MA",2017,02,18,624892,165196,0,0,165196,644268,150196,590268,2017,02,3915100000
