E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,01,"PORTLAND, ME",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0026,APEC,01,"PORTLAND, ME",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0027,ASEAN,01,"PORTLAND, ME",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5570,MALAYSIA,01,"PORTLAND, ME",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5XXX,ASIA,01,"PORTLAND, ME",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0020,NAFTA,02,"ST. ALBANS, VT",2018,09,2,32088,16518,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0022,OECD,02,"ST. ALBANS, VT",2018,09,2,32088,16518,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0023,NATO,02,"ST. ALBANS, VT",2018,09,2,32088,16518,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0026,APEC,02,"ST. ALBANS, VT",2018,09,2,32088,16518,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,1220,CANADA,02,"ST. ALBANS, VT",2018,09,2,32088,16518,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,02,"ST. ALBANS, VT",2018,09,2,32088,16518,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,04,"BOSTON, MA",2018,09,6,125096,26500,0,0,26500,125528,23500,109938,2018,09,3915100000
3915100000,KG,-,0026,APEC,04,"BOSTON, MA",2018,09,6,125096,26500,0,0,26500,125528,23500,109938,2018,09,3915100000
3915100000,KG,-,0027,ASEAN,04,"BOSTON, MA",2018,09,5,180720,28500,0,0,28500,181152,28500,181152,2018,09,3915100000
3915100000,KG,-,5330,INDIA,04,"BOSTON, MA",2018,09,1,47710,8826,0,0,8826,47710,8826,47710,2018,09,3915100000
3915100000,KG,-,5490,THAILAND,04,"BOSTON, MA",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5520,VIETNAM,04,"BOSTON, MA",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5550,CAMBODIA,04,"BOSTON, MA",2018,09,1,90720,10000,0,0,10000,90720,10000,90720,2018,09,3915100000
3915100000,KG,-,5570,MALAYSIA,04,"BOSTON, MA",2018,09,2,54000,9500,0,0,9500,54144,9500,54144,2018,09,3915100000
3915100000,KG,-,5600,INDONESIA,04,"BOSTON, MA",2018,09,2,36000,9000,0,0,9000,36288,9000,36288,2018,09,3915100000
3915100000,KG,-,5820,HONG KONG,04,"BOSTON, MA",2018,09,2,35096,8000,0,0,8000,35096,5000,19506,2018,09,3915100000
3915100000,KG,-,5830,TAIWAN,04,"BOSTON, MA",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5XXX,ASIA,04,"BOSTON, MA",2018,09,8,263526,45326,0,0,45326,263958,42326,248368,2018,09,3915100000
3915100000,KG,-,7830,TANZANIA,04,"BOSTON, MA",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,7XXX,AFRICA,04,"BOSTON, MA",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0020,NAFTA,07,"OGDENSBURG, NY",2018,09,14,203613,125315,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0022,OECD,07,"OGDENSBURG, NY",2018,09,14,203613,125315,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0023,NATO,07,"OGDENSBURG, NY",2018,09,14,203613,125315,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0026,APEC,07,"OGDENSBURG, NY",2018,09,14,203613,125315,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,1220,CANADA,07,"OGDENSBURG, NY",2018,09,14,203613,125315,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,07,"OGDENSBURG, NY",2018,09,14,203613,125315,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,09,"BUFFALO, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0020,NAFTA,09,"BUFFALO, NY",2018,09,10,169052,133435,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0022,OECD,09,"BUFFALO, NY",2018,09,10,169052,133435,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0023,NATO,09,"BUFFALO, NY",2018,09,10,169052,133435,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0026,APEC,09,"BUFFALO, NY",2018,09,10,169052,133435,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0027,ASEAN,09,"BUFFALO, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,1220,CANADA,09,"BUFFALO, NY",2018,09,10,169052,133435,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,09,"BUFFALO, NY",2018,09,10,169052,133435,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5330,INDIA,09,"BUFFALO, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5570,MALAYSIA,09,"BUFFALO, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,5XXX,ASIA,09,"BUFFALO, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,7910,SOUTH AFRICA,09,"BUFFALO, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,7XXX,AFRICA,09,"BUFFALO, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0001,OPEC,10,"NEW YORK CITY, NY",2018,09,1,55478,17007,0,0,17007,57253,17007,57253,2018,09,3915100000
3915100000,KG,-,0003,EUROPEAN UNION,10,"NEW YORK CITY, NY",2018,09,2,75007,53728,8128,7,45600,75000,45600,75000,2018,09,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,10,"NEW YORK CITY, NY",2018,09,42,1396788,473778,0,0,473778,1407467,470778,1387847,2018,09,3915100000
3915100000,KG,-,0017,CAFTA-DR,10,"NEW YORK CITY, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0021,TWENTY LATIN AMERICAN REPUBLICS,10,"NEW YORK CITY, NY",2018,09,0,0,0,0,0,0,0,0,0,2018,09,3915100000
3915100000,KG,-,0022,OECD,10,"NEW YORK CITY, NY",2018,09,5,135046,75058,8128,7,66930,135380,66930,135380,2018,09,3915100000
3915100000,KG,-,0023,NATO,10,"NEW YORK CITY, NY",2018,09,3,121300,57176,0,0,57176,121300,57176,121300,2018,09,3915100000
