E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,0003,EUROPEAN UNION,-,TOTAL FOR ALL DISTRICTS,2021,10,24,506682,294317,54547,663,239770,528761,239770,528761,2021,10,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,-,TOTAL FOR ALL DISTRICTS,2021,10,184,7148036,3298589,5982,18,3292607,7174099,3253624,7072111,2021,10,3915100000
3915100000,KG,-,0017,CAFTA-DR,-,TOTAL FOR ALL DISTRICTS,2021,10,22,747456,699181,0,0,699181,754983,629181,674983,2021,10,3915100000
3915100000,KG,-,0020,NAFTA,-,TOTAL FOR ALL DISTRICTS,2021,10,210,4732461,3092851,0,0,67520,98144,67520,98144,2021,10,3915100000
3915100000,KG,-,0021,TWENTY LATIN AMERICAN REPUBLICS,-,TOTAL FOR ALL DISTRICTS,2021,10,120,2946231,1958681,35539,1166,1261227,1803433,1152227,1699433,2021,10,3915100000
3915100000,KG,-,0022,OECD,-,TOTAL FOR ALL DISTRICTS,2021,10,248,5923222,3694364,61321,1506,607712,1308754,604415,1271362,2021,10,3915100000
3915100000,KG,-,0023,NATO,-,TOTAL FOR ALL DISTRICTS,2021,10,162,4659669,2930063,40655,646,525992,1200097,522695,1162705,2021,10,3915100000
3915100000,KG,-,0024,LAFTA,-,TOTAL FOR ALL DISTRICTS,2021,10,97,2141775,1253500,35539,1166,556046,991450,517046,967450,2021,10,3915100000
3915100000,KG,-,0025,EURO AREA,-,TOTAL FOR ALL DISTRICTS,2021,10,17,506107,253662,13892,17,239770,528761,239770,528761,2021,10,3915100000
3915100000,KG,-,0026,APEC,-,TOTAL FOR ALL DISTRICTS,2021,10,450,13476364,7148678,12756,861,4110591,8878405,4071608,8776417,2021,10,3915100000
3915100000,KG,-,0027,ASEAN,-,TOTAL FOR ALL DISTRICTS,2021,10,215,8121879,3510090,5982,18,3504108,8153233,3504108,8153233,2021,10,3915100000
3915100000,KG,-,0028,CACM,-,TOTAL FOR ALL DISTRICTS,2021,10,21,729071,680772,0,0,680772,735376,610772,655376,2021,10,3915100000
3915100000,KG,-,1220,CANADA,-,TOTAL FOR ALL DISTRICTS,2021,10,129,3481667,2363416,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,-,TOTAL FOR ALL DISTRICTS,2021,10,210,4732461,3092851,0,0,67520,98144,67520,98144,2021,10,3915100000
3915100000,KG,-,2010,MEXICO,-,TOTAL FOR ALL DISTRICTS,2021,10,81,1250794,729435,0,0,67520,98144,67520,98144,2021,10,3915100000
3915100000,KG,-,2050,GUATEMALA,-,TOTAL FOR ALL DISTRICTS,2021,10,9,168400,178324,0,0,178324,173047,178324,173047,2021,10,3915100000
3915100000,KG,-,2110,EL SALVADOR,-,TOTAL FOR ALL DISTRICTS,2021,10,7,460000,401500,0,0,401500,460000,331500,380000,2021,10,3915100000
3915100000,KG,-,2150,HONDURAS,-,TOTAL FOR ALL DISTRICTS,2021,10,3,60257,52033,0,0,52033,61915,52033,61915,2021,10,3915100000
3915100000,KG,-,2190,NICARAGUA,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,2230,COSTA RICA,-,TOTAL FOR ALL DISTRICTS,2021,10,2,40414,48915,0,0,48915,40414,48915,40414,2021,10,3915100000
3915100000,KG,-,2250,PANAMA,-,TOTAL FOR ALL DISTRICTS,2021,10,1,57000,6000,0,0,6000,57000,6000,57000,2021,10,3915100000
3915100000,KG,-,2470,DOMINICAN REPUBLIC,-,TOTAL FOR ALL DISTRICTS,2021,10,1,18385,18409,0,0,18409,19607,18409,19607,2021,10,3915100000
3915100000,KG,-,2XXX,CENTRAL AMERICA,-,TOTAL FOR ALL DISTRICTS,2021,10,23,804456,705181,0,0,705181,811983,635181,731983,2021,10,3915100000
3915100000,KG,-,3010,COLOMBIA,-,TOTAL FOR ALL DISTRICTS,2021,10,5,87970,79555,0,0,79555,88660,79555,88660,2021,10,3915100000
3915100000,KG,-,3070,VENEZUELA,-,TOTAL FOR ALL DISTRICTS,2021,10,1,100,28765,28765,323,0,0,0,0,2021,10,3915100000
3915100000,KG,-,3310,ECUADOR,-,TOTAL FOR ALL DISTRICTS,2021,10,3,640000,251161,0,0,251161,640000,251161,640000,2021,10,3915100000
3915100000,KG,-,3330,PERU,-,TOTAL FOR ALL DISTRICTS,2021,10,3,78215,53810,0,0,53810,80646,53810,80646,2021,10,3915100000
3915100000,KG,-,3350,BOLIVIA,-,TOTAL FOR ALL DISTRICTS,2021,10,1,24000,39000,0,0,39000,24000,0,0,2021,10,3915100000
3915100000,KG,-,3370,CHILE,-,TOTAL FOR ALL DISTRICTS,2021,10,3,60696,71774,6774,843,65000,60000,65000,60000,2021,10,3915100000
3915100000,KG,-,3510,BRAZIL,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,3XXX,SOUTH AMERICA,-,TOTAL FOR ALL DISTRICTS,2021,10,16,890981,524065,35539,1166,488526,893306,449526,869306,2021,10,3915100000
3915100000,KG,-,4120,UNITED KINGDOM,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,4210,NETHERLANDS,-,TOTAL FOR ALL DISTRICTS,2021,10,4,123513,56375,0,0,56375,134470,56375,134470,2021,10,3915100000
3915100000,KG,-,4231,BELGIUM,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,4280,GERMANY,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,4330,AUSTRIA,-,TOTAL FOR ALL DISTRICTS,2021,10,3,16,13892,13892,17,0,0,0,0,2021,10,3915100000
3915100000,KG,-,4351,CZECH REPUBLIC,-,TOTAL FOR ALL DISTRICTS,2021,10,7,575,40655,40655,646,0,0,0,0,2021,10,3915100000
3915100000,KG,-,4490,LATVIA,-,TOTAL FOR ALL DISTRICTS,2021,10,1,47953,50800,0,0,50800,49487,50800,49487,2021,10,3915100000
3915100000,KG,-,4700,SPAIN,-,TOTAL FOR ALL DISTRICTS,2021,10,9,334625,132595,0,0,132595,344804,132595,344804,2021,10,3915100000
3915100000,KG,-,4759,ITALY,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,4840,GREECE,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,4890,TURKEY,-,TOTAL FOR ALL DISTRICTS,2021,10,12,671336,286222,0,0,286222,671336,282925,633944,2021,10,3915100000
3915100000,KG,-,4XXX,EUROPE,-,TOTAL FOR ALL DISTRICTS,2021,10,36,1178018,580539,54547,663,525992,1200097,522695,1162705,2021,10,3915100000
3915100000,KG,-,5081,ISRAEL,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,5130,KUWAIT,-,TOTAL FOR ALL DISTRICTS,2021,10,1,443,7758,7758,499,0,0,0,0,2021,10,3915100000
3915100000,KG,-,5170,SAUDI ARABIA,-,TOTAL FOR ALL DISTRICTS,2021,10,2,694,8942,8942,711,0,0,0,0,2021,10,3915100000
3915100000,KG,-,5200,UNITED ARAB EMIRATES,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,5230,OMAN,-,TOTAL FOR ALL DISTRICTS,2021,10,2,71351,35348,0,0,35348,71351,35348,71351,2021,10,3915100000
3915100000,KG,-,5330,INDIA,-,TOTAL FOR ALL DISTRICTS,2021,10,151,4434605,2684028,0,0,2684028,4461991,2684028,4461991,2021,10,3915100000
3915100000,KG,-,5350,PAKISTAN,-,TOTAL FOR ALL DISTRICTS,2021,10,2,54487,27898,0,0,27898,54487,27898,54487,2021,10,3915100000
3915100000,KG,-,5380,BANGLADESH,-,TOTAL FOR ALL DISTRICTS,2021,10,1,57259,35091,0,0,35091,57259,35091,57259,2021,10,3915100000
3915100000,KG,-,5460,BURMA,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,5490,THAILAND,-,TOTAL FOR ALL DISTRICTS,2021,10,12,317307,180860,0,0,180860,321680,180860,321680,2021,10,3915100000
3915100000,KG,-,5520,VIETNAM,-,TOTAL FOR ALL DISTRICTS,2021,10,38,1139649,450794,0,0,450794,1143836,450794,1143836,2021,10,3915100000
3915100000,KG,-,5570,MALAYSIA,-,TOTAL FOR ALL DISTRICTS,2021,10,125,3714377,1370948,5982,18,1364966,3734003,1364966,3734003,2021,10,3915100000
3915100000,KG,-,5590,SINGAPORE,-,TOTAL FOR ALL DISTRICTS,2021,10,1,20000,12250,0,0,12250,20000,12250,20000,2021,10,3915100000
3915100000,KG,-,5600,INDONESIA,-,TOTAL FOR ALL DISTRICTS,2021,10,38,2836098,1470238,0,0,1470238,2839266,1470238,2839266,2021,10,3915100000
3915100000,KG,-,5650,PHILIPPINES,-,TOTAL FOR ALL DISTRICTS,2021,10,1,94448,25000,0,0,25000,94448,25000,94448,2021,10,3915100000
3915100000,KG,-,5700,CHINA,-,TOTAL FOR ALL DISTRICTS,2021,10,3,80000,240000,0,0,240000,80000,240000,80000,2021,10,3915100000
3915100000,KG,-,5800,"KOREA, SOUTH",-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,5820,HONG KONG,-,TOTAL FOR ALL DISTRICTS,2021,10,6,159458,108339,0,0,108339,160948,108339,160948,2021,10,3915100000
3915100000,KG,-,5830,TAIWAN,-,TOTAL FOR ALL DISTRICTS,2021,10,10,243655,71814,0,0,71814,245434,32831,143446,2021,10,3915100000
3915100000,KG,-,5XXX,ASIA,-,TOTAL FOR ALL DISTRICTS,2021,10,393,13223831,6729308,22682,1228,6706626,13284703,6667643,13182715,2021,10,3915100000
3915100000,KG,-,6029,HEARD AND MCDONALD ISLANDS,-,TOTAL FOR ALL DISTRICTS,2021,10,1,14109,10184,0,0,10184,18516,10184,18516,2021,10,3915100000
3915100000,KG,-,6XXX,AUSTRALIA AND OCEANIA,-,TOTAL FOR ALL DISTRICTS,2021,10,1,14109,10184,0,0,10184,18516,10184,18516,2021,10,3915100000
3915100000,KG,-,7140,MOROCCO,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,7490,GHANA,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,7620,ANGOLA,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,7749,ETHIOPIA,-,TOTAL FOR ALL DISTRICTS,2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,7830,TANZANIA,-,TOTAL FOR ALL DISTRICTS,2021,10,1,41000,11200,0,0,11200,41000,11200,41000,2021,10,3915100000
3915100000,KG,-,7XXX,AFRICA,-,TOTAL FOR ALL DISTRICTS,2021,10,1,41000,11200,0,0,11200,41000,11200,41000,2021,10,3915100000
3915100000,KG,-,0020,NAFTA,01,"PORTLAND, ME",2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,0022,OECD,01,"PORTLAND, ME",2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,0023,NATO,01,"PORTLAND, ME",2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,0026,APEC,01,"PORTLAND, ME",2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,1220,CANADA,01,"PORTLAND, ME",2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,01,"PORTLAND, ME",2021,10,0,0,0,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,0020,NAFTA,02,"ST. ALBANS, VT",2021,10,2,36184,10466,0,0,0,0,0,0,2021,10,3915100000
3915100000,KG,-,0022,OECD,02,"ST. ALBANS, VT",2021,10,2,36184,10466,0,0,0,0,0,0,2021,10,3915100000
