E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,01,"PORTLAND, ME",2022,11,1,11340,5351,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,02,"ST. ALBANS, VT",2022,11,1,13839,3350,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,07,"OGDENSBURG, NY",2022,11,16,213662,125065,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,09,"BUFFALO, NY",2022,11,3,85126,12599,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,10,"NEW YORK CITY, NY",2022,11,75,4071425,1680485,0,0,1680485,4083546,1680485,4083546,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,11,"PHILADELPHIA, PA",2022,11,0,0,0,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,13,"BALTIMORE, MD",2022,11,0,0,0,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,14,"NORFOLK, VA",2022,11,50,1555856,683941,0,0,683941,1556337,680941,1537127,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,15,"WILMINGTON, NC",2022,11,0,0,0,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,16,"CHARLESTON, SC",2022,11,5,106190,44859,0,0,44859,106190,44859,106190,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,17,"SAVANNAH, GA",2022,11,36,1055815,443946,0,0,443946,1056905,440946,1022477,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,18,"TAMPA, FL",2022,11,0,0,0,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,19,"MOBILE, AL",2022,11,1,59390,25060,0,0,25060,59390,25060,59390,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,20,"NEW ORLEANS, LA",2022,11,0,0,0,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,23,"LAREDO, TX",2022,11,16,227629,219947,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,24,"EL PASO, TX",2022,11,2,1063,6302,0,0,0,0,0,0,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,25,"SAN DIEGO, CA",2022,11,39,1166817,771789,0,0,604475,660000,604475,660000,2022,11,3915100000
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,26,"NOGALES, AZ",2022,11,8,153594,53022,0,0,0,0,0,0,2022,11,3915100000
