E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,0020,NAFTA,01,"PORTLAND, ME",2020,07,1,225389,29746,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0022,OECD,01,"PORTLAND, ME",2020,07,1,225389,29746,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0023,NATO,01,"PORTLAND, ME",2020,07,1,225389,29746,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0026,APEC,01,"PORTLAND, ME",2020,07,1,225389,29746,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,1220,CANADA,01,"PORTLAND, ME",2020,07,1,225389,29746,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,01,"PORTLAND, ME",2020,07,1,225389,29746,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0020,NAFTA,02,"ST. ALBANS, VT",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0022,OECD,02,"ST. ALBANS, VT",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0023,NATO,02,"ST. ALBANS, VT",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0026,APEC,02,"ST. ALBANS, VT",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,1220,CANADA,02,"ST. ALBANS, VT",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,02,"ST. ALBANS, VT",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0003,EUROPEAN UNION,04,"BOSTON, MA",2020,07,1,70828,24203,0,0,24203,70828,24203,70828,2020,07,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,04,"BOSTON, MA",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0022,OECD,04,"BOSTON, MA",2020,07,1,70828,24203,0,0,24203,70828,24203,70828,2020,07,3915100000
3915100000,KG,-,0023,NATO,04,"BOSTON, MA",2020,07,1,70828,24203,0,0,24203,70828,24203,70828,2020,07,3915100000
3915100000,KG,-,0025,EURO AREA,04,"BOSTON, MA",2020,07,1,70828,24203,0,0,24203,70828,24203,70828,2020,07,3915100000
3915100000,KG,-,0026,APEC,04,"BOSTON, MA",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,0027,ASEAN,04,"BOSTON, MA",2020,07,0,0,0,0,0,0,0,0,0,2020,07,3915100000
3915100000,KG,-,4280,GERMANY,04,"BOSTON, MA",2020,07,1,70828,24203,0,0,24203,70828,24203,70828,2020,07,3915100000
