E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,-,TOTAL FOR ALL COUNTRIES,-,TOTAL FOR ALL DISTRICTS,2022,09,359,12278266,7561787,51817,1236,5825959,8548053,5712171,8241418,2022,09,3915100000
3915100000,KG,-,0003,EUROPEAN UNION,-,TOTAL FOR ALL DISTRICTS,2022,09,9,220494,204843,13666,115,178927,192840,178927,192840,2022,09,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,-,TOTAL FOR ALL DISTRICTS,2022,09,36,2105559,983142,38151,1121,944991,2106406,916203,1964771,2022,09,3915100000
3915100000,KG,-,0017,CAFTA-DR,-,TOTAL FOR ALL DISTRICTS,2022,09,24,766668,1180251,0,0,1180251,775279,1120251,695279,2022,09,3915100000
3915100000,KG,-,0020,NAFTA,-,TOTAL FOR ALL DISTRICTS,2022,09,139,3383242,1549765,0,0,0,0,0,0,2022,09,3915100000
3915100000,KG,-,0021,TWENTY LATIN AMERICAN REPUBLICS,-,TOTAL FOR ALL DISTRICTS,2022,09,85,2248286,2673568,0,0,2260853,1493426,2200853,1413426,2022,09,3915100000
3915100000,KG,-,0022,OECD,-,TOTAL FOR ALL DISTRICTS,2022,09,164,4131390,2547737,51817,1236,933905,750158,933905,750158,2022,09,3915100000
3915100000,KG,-,0023,NATO,-,TOTAL FOR ALL DISTRICTS,2022,09,110,3187954,1567036,13666,115,404070,574734,404070,574734,2022,09,3915100000
3915100000,KG,-,0024,LAFTA,-,TOTAL FOR ALL DISTRICTS,2022,09,61,1481618,1493317,0,0,1080602,718147,1080602,718147,2022,09,3915100000
3915100000,KG,-,0025,EURO AREA,-,TOTAL FOR ALL DISTRICTS,2022,09,9,220494,204843,13666,115,178927,192840,178927,192840,2022,09,3915100000
3915100000,KG,-,0026,APEC,-,TOTAL FOR ALL DISTRICTS,2022,09,206,6644802,3427377,38151,1121,1717465,2896637,1663677,2670002,2022,09,3915100000
3915100000,KG,-,0027,ASEAN,-,TOTAL FOR ALL DISTRICTS,2022,09,57,2810156,1207323,0,0,1085327,2445780,1057327,2342078,2022,09,3915100000
3915100000,KG,-,0028,CACM,-,TOTAL FOR ALL DISTRICTS,2022,09,23,746668,1139751,0,0,1139751,755279,1079751,675279,2022,09,3915100000
3915100000,KG,-,1220,CANADA,-,TOTAL FOR ALL DISTRICTS,2022,09,89,2616351,1137050,0,0,0,0,0,0,2022,09,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,-,TOTAL FOR ALL DISTRICTS,2022,09,139,3383242,1549765,0,0,0,0,0,0,2022,09,3915100000
3915100000,KG,-,2010,MEXICO,-,TOTAL FOR ALL DISTRICTS,2022,09,50,766891,412715,0,0,0,0,0,0,2022,09,3915100000
3915100000,KG,-,2050,GUATEMALA,-,TOTAL FOR ALL DISTRICTS,2022,09,16,308209,293351,0,0,293351,316820,293351,316820,2022,09,3915100000
