E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,0020,NAFTA,01,"PORTLAND, ME",2019,12,1,18144,29713,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0022,OECD,01,"PORTLAND, ME",2019,12,1,18144,29713,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0023,NATO,01,"PORTLAND, ME",2019,12,1,18144,29713,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0026,APEC,01,"PORTLAND, ME",2019,12,1,18144,29713,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1220,CANADA,01,"PORTLAND, ME",2019,12,1,18144,29713,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,01,"PORTLAND, ME",2019,12,1,18144,29713,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0020,NAFTA,02,"ST. ALBANS, VT",2019,12,1,18144,4844,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0022,OECD,02,"ST. ALBANS, VT",2019,12,1,18144,4844,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0023,NATO,02,"ST. ALBANS, VT",2019,12,1,18144,4844,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0026,APEC,02,"ST. ALBANS, VT",2019,12,1,18144,4844,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1220,CANADA,02,"ST. ALBANS, VT",2019,12,1,18144,4844,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,02,"ST. ALBANS, VT",2019,12,1,18144,4844,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,04,"BOSTON, MA",2019,12,3,54302,15010,0,0,15010,54590,15010,54590,2019,12,3915100000
3915100000,KG,-,0026,APEC,04,"BOSTON, MA",2019,12,3,54302,15010,0,0,15010,54590,15010,54590,2019,12,3915100000
3915100000,KG,-,0027,ASEAN,04,"BOSTON, MA",2019,12,2,36000,9000,0,0,9000,36288,9000,36288,2019,12,3915100000
3915100000,KG,-,5330,INDIA,04,"BOSTON, MA",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5380,BANGLADESH,04,"BOSTON, MA",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5570,MALAYSIA,04,"BOSTON, MA",2019,12,2,36000,9000,0,0,9000,36288,9000,36288,2019,12,3915100000
3915100000,KG,-,5600,INDONESIA,04,"BOSTON, MA",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5820,HONG KONG,04,"BOSTON, MA",2019,12,1,18302,6010,0,0,6010,18302,6010,18302,2019,12,3915100000
3915100000,KG,-,5830,TAIWAN,04,"BOSTON, MA",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5XXX,ASIA,04,"BOSTON, MA",2019,12,3,54302,15010,0,0,15010,54590,15010,54590,2019,12,3915100000
3915100000,KG,-,0020,NAFTA,07,"OGDENSBURG, NY",2019,12,17,225201,142111,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0022,OECD,07,"OGDENSBURG, NY",2019,12,17,225201,142111,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0023,NATO,07,"OGDENSBURG, NY",2019,12,17,225201,142111,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0026,APEC,07,"OGDENSBURG, NY",2019,12,17,225201,142111,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1220,CANADA,07,"OGDENSBURG, NY",2019,12,17,225201,142111,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,07,"OGDENSBURG, NY",2019,12,17,225201,142111,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0003,EUROPEAN UNION,09,"BUFFALO, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0020,NAFTA,09,"BUFFALO, NY",2019,12,3,28795,24725,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0022,OECD,09,"BUFFALO, NY",2019,12,7,260145,76009,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0023,NATO,09,"BUFFALO, NY",2019,12,7,260145,76009,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0025,EURO AREA,09,"BUFFALO, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0026,APEC,09,"BUFFALO, NY",2019,12,3,28795,24725,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1220,CANADA,09,"BUFFALO, NY",2019,12,3,28795,24725,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,09,"BUFFALO, NY",2019,12,3,28795,24725,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4231,BELGIUM,09,"BUFFALO, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4280,GERMANY,09,"BUFFALO, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4623,UKRAINE,09,"BUFFALO, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4890,TURKEY,09,"BUFFALO, NY",2019,12,4,231350,51284,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4XXX,EUROPE,09,"BUFFALO, NY",2019,12,4,231350,51284,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,7140,MOROCCO,09,"BUFFALO, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,7XXX,AFRICA,09,"BUFFALO, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0003,EUROPEAN UNION,10,"NEW YORK CITY, NY",2019,12,1,95362,154032,0,0,154032,95362,154032,95362,2019,12,3915100000
3915100000,KG,-,0014,PACIFIC RIM COUNTRIES,10,"NEW YORK CITY, NY",2019,12,57,2281171,588291,0,0,588291,2300371,582291,2256391,2019,12,3915100000
3915100000,KG,-,0021,TWENTY LATIN AMERICAN REPUBLICS,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0022,OECD,10,"NEW YORK CITY, NY",2019,12,13,569435,240921,0,0,240921,575735,240921,575735,2019,12,3915100000
3915100000,KG,-,0023,NATO,10,"NEW YORK CITY, NY",2019,12,10,470060,226372,0,0,226372,470063,226372,470063,2019,12,3915100000
3915100000,KG,-,0024,LAFTA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0025,EURO AREA,10,"NEW YORK CITY, NY",2019,12,1,95362,154032,0,0,154032,95362,154032,95362,2019,12,3915100000
3915100000,KG,-,0026,APEC,10,"NEW YORK CITY, NY",2019,12,70,4194390,897349,0,0,897349,4216349,880719,4132914,2019,12,3915100000
3915100000,KG,-,0027,ASEAN,10,"NEW YORK CITY, NY",2019,12,53,3443197,684105,0,0,684105,3447596,673475,3408141,2019,12,3915100000
3915100000,KG,-,2320,BERMUDA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,2XXX,CENTRAL AMERICA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,3010,COLOMBIA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,3070,VENEZUELA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,3350,BOLIVIA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,3XXX,SOUTH AMERICA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4120,UNITED KINGDOM,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4231,BELGIUM,10,"NEW YORK CITY, NY",2019,12,1,95362,154032,0,0,154032,95362,154032,95362,2019,12,3915100000
3915100000,KG,-,4623,UKRAINE,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4700,SPAIN,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4759,ITALY,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4890,TURKEY,10,"NEW YORK CITY, NY",2019,12,9,374698,72340,0,0,72340,374701,72340,374701,2019,12,3915100000
3915100000,KG,-,4910,CYPRUS,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,4XXX,EUROPE,10,"NEW YORK CITY, NY",2019,12,10,470060,226372,0,0,226372,470063,226372,470063,2019,12,3915100000
3915100000,KG,-,5081,ISRAEL,10,"NEW YORK CITY, NY",2019,12,1,1776,8549,0,0,8549,1776,8549,1776,2019,12,3915100000
3915100000,KG,-,5200,UNITED ARAB EMIRATES,10,"NEW YORK CITY, NY",2019,12,2,78423,29000,0,0,29000,79423,29000,79423,2019,12,3915100000
3915100000,KG,-,5330,INDIA,10,"NEW YORK CITY, NY",2019,12,8,292171,135047,0,0,135047,304369,135047,304369,2019,12,3915100000
3915100000,KG,-,5350,PAKISTAN,10,"NEW YORK CITY, NY",2019,12,1,18866,7000,0,0,7000,18866,7000,18866,2019,12,3915100000
3915100000,KG,-,5380,BANGLADESH,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5490,THAILAND,10,"NEW YORK CITY, NY",2019,12,4,176920,79865,0,0,79865,178765,79865,178765,2019,12,3915100000
3915100000,KG,-,5520,VIETNAM,10,"NEW YORK CITY, NY",2019,12,9,1736299,229193,0,0,229193,1737213,218563,1697758,2019,12,3915100000
3915100000,KG,-,5570,MALAYSIA,10,"NEW YORK CITY, NY",2019,12,40,1529978,375047,0,0,375047,1531618,375047,1531618,2019,12,3915100000
3915100000,KG,-,5590,SINGAPORE,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5600,INDONESIA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5650,PHILIPPINES,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,5800,"KOREA, SOUTH",10,"NEW YORK CITY, NY",2019,12,2,97599,6000,0,0,6000,103896,6000,103896,2019,12,3915100000
3915100000,KG,-,5820,HONG KONG,10,"NEW YORK CITY, NY",2019,12,14,636602,200394,0,0,200394,646407,194394,602427,2019,12,3915100000
3915100000,KG,-,5830,TAIWAN,10,"NEW YORK CITY, NY",2019,12,1,16992,6850,0,0,6850,18450,6850,18450,2019,12,3915100000
3915100000,KG,-,5XXX,ASIA,10,"NEW YORK CITY, NY",2019,12,82,4585626,1076945,0,0,1076945,4620783,1060315,4537348,2019,12,3915100000
3915100000,KG,-,7140,MOROCCO,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,7290,EGYPT,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,7440,SENEGAL,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,7490,GHANA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,7XXX,AFRICA,10,"NEW YORK CITY, NY",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0003,EUROPEAN UNION,11,"PHILADELPHIA, PA",2019,12,4,23,17956,17956,24,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0017,CAFTA-DR,11,"PHILADELPHIA, PA",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
3915100000,KG,-,0021,TWENTY LATIN AMERICAN REPUBLICS,11,"PHILADELPHIA, PA",2019,12,0,0,0,0,0,0,0,0,0,2019,12,3915100000
