TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,19950101,1995,52,1995,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,87824,FALSE,-1,N/A,,FALSE,87824,FALSE,,FALSE,,152751,152751,0,TRUE,FALSE
C,A,19950101,1995,52,1995,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,12340,12340,0,TRUE,FALSE
C,A,19950101,1995,52,1995,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12562,FALSE,-1,N/A,,FALSE,12562,FALSE,,FALSE,,9690,9690,0,TRUE,FALSE
C,A,19950101,1995,52,1995,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54101,FALSE,-1,N/A,,FALSE,54101,FALSE,,FALSE,,24149,24149,0,TRUE,FALSE
C,A,19950101,1995,52,1995,84,BLZ,Belize,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34980,FALSE,-1,N/A,,FALSE,34980,FALSE,,FALSE,,3278,3278,0,TRUE,FALSE
C,A,19950101,1995,52,1995,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1619611000,FALSE,-1,N/A,,FALSE,1619611000,FALSE,,FALSE,,225830502,225830502,0,TRUE,FALSE
C,A,19950101,1995,52,1995,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4540292,FALSE,-1,N/A,,FALSE,4540292,FALSE,,FALSE,,618093,618093,0,TRUE,FALSE
C,A,19950101,1995,52,1995,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,370620,FALSE,-1,N/A,,FALSE,370620,FALSE,,FALSE,,222550,222550,0,TRUE,FALSE
C,A,19950101,1995,52,1995,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75245,FALSE,-1,N/A,,FALSE,75245,FALSE,,FALSE,,45183,45183,0,TRUE,FALSE
C,A,19950101,1995,52,1995,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,251612,FALSE,-1,N/A,,FALSE,251612,FALSE,,FALSE,,209667,209667,0,TRUE,FALSE
C,A,19950101,1995,52,1995,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15875,FALSE,-1,N/A,,FALSE,15875,FALSE,,FALSE,,6601,6601,0,TRUE,FALSE
C,A,19950101,1995,52,1995,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69237,FALSE,-1,N/A,,FALSE,69237,FALSE,,FALSE,,340985,340985,0,TRUE,FALSE
C,A,19950101,1995,52,1995,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75710,FALSE,-1,N/A,,FALSE,75710,FALSE,,FALSE,,408000,408000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,308,GRD,Grenada,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45367,FALSE,-1,N/A,,FALSE,45367,FALSE,,FALSE,,23703,23703,0,TRUE,FALSE
C,A,19950101,1995,52,1995,340,HND,Honduras,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,318574,FALSE,-1,N/A,,FALSE,318574,FALSE,,FALSE,,48009,48009,0,TRUE,FALSE
C,A,19950101,1995,52,1995,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52000,FALSE,-1,N/A,,FALSE,52000,FALSE,,FALSE,,17580,17580,0,TRUE,FALSE
C,A,19950101,1995,52,1995,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,12000,12000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42858,FALSE,-1,N/A,,TRUE,42858,FALSE,,FALSE,,192689,192689,0,FALSE,FALSE
C,A,19950101,1995,52,1995,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,92000,FALSE,-1,N/A,,FALSE,92000,FALSE,,FALSE,,839513,839513,0,TRUE,FALSE
C,A,19950101,1995,52,1995,398,KAZ,Kazakhstan,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,172500,FALSE,-1,N/A,,FALSE,172500,FALSE,,FALSE,,25899,25899,0,TRUE,FALSE
C,A,19950101,1995,52,1995,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61000,FALSE,-1,N/A,,FALSE,61000,FALSE,,FALSE,,240921,240921,0,TRUE,FALSE
C,A,19950101,1995,52,1995,428,LVA,Latvia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,634000,FALSE,-1,N/A,,FALSE,634000,FALSE,,FALSE,,16685,16685,0,TRUE,FALSE
C,A,19950101,1995,52,1995,440,LTU,Lithuania,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8139147,FALSE,-1,N/A,,FALSE,8139147,FALSE,,FALSE,,488900,488900,0,TRUE,FALSE
C,A,19950101,1995,52,1995,458,MYS,Malaysia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56000,FALSE,-1,N/A,,FALSE,56000,FALSE,,FALSE,,91344,91344,0,TRUE,FALSE
C,A,19950101,1995,52,1995,470,MLT,Malta,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,-1,N/A,,FALSE,1000,FALSE,,FALSE,,85038,85038,0,TRUE,FALSE
C,A,19950101,1995,52,1995,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,246811264,FALSE,-1,N/A,,FALSE,246811264,FALSE,,FALSE,,64023000,64023000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,508,MOZ,Mozambique,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,4000,4000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,528,NLD,Netherlands,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,247843,FALSE,-1,N/A,,FALSE,247843,FALSE,,FALSE,,187123,187123,0,TRUE,FALSE
C,A,19950101,1995,52,1995,579,NOR,Norway,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,123453,FALSE,-1,N/A,,FALSE,123453,FALSE,,FALSE,,40010,40010,0,TRUE,FALSE
C,A,19950101,1995,52,1995,591,PAN,Panama,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1651687,FALSE,-1,N/A,,FALSE,1651687,FALSE,,FALSE,,386200,386200,0,TRUE,FALSE
C,A,19950101,1995,52,1995,682,SAU,Saudi Arabia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21648,FALSE,-1,N/A,,FALSE,21648,FALSE,,FALSE,,17022,17022,0,TRUE,FALSE
C,A,19950101,1995,52,1995,699,IND,India,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6000,FALSE,-1,N/A,,FALSE,6000,FALSE,,FALSE,,2249,2249,0,TRUE,FALSE
C,A,19950101,1995,52,1995,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26125,FALSE,-1,N/A,,FALSE,26125,FALSE,,FALSE,,113998,113998,0,TRUE,FALSE
C,A,19950101,1995,52,1995,757,CHE,Switzerland,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1591,FALSE,-1,N/A,,FALSE,1591,FALSE,,FALSE,,2578,2578,0,TRUE,FALSE
C,A,19950101,1995,52,1995,764,THA,Thailand,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1759312,FALSE,-1,N/A,,FALSE,1759312,FALSE,,FALSE,,18592602,18592602,0,TRUE,FALSE
C,A,19950101,1995,52,1995,780,TTO,Trinidad and Tobago,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6142053,FALSE,-1,N/A,,FALSE,6142053,FALSE,,FALSE,,468886,468886,0,TRUE,FALSE
C,A,19950101,1995,52,1995,818,EGY,Egypt,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13000,FALSE,-1,N/A,,FALSE,13000,FALSE,,FALSE,,4706,4706,0,TRUE,FALSE
C,A,19950101,1995,52,1995,826,GBR,United Kingdom,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,810396,FALSE,-1,N/A,,FALSE,810396,FALSE,,FALSE,,343473,343473,0,TRUE,FALSE
C,A,19950101,1995,52,1995,862,VEN,Venezuela,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26715120,FALSE,-1,N/A,,FALSE,26715120,FALSE,,FALSE,,957580,957580,0,TRUE,FALSE
C,A,19960101,1996,52,1996,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80609,FALSE,-1,N/A,,FALSE,80609,FALSE,,FALSE,,156089,156089,0,FALSE,FALSE
C,A,19960101,1996,52,1996,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,514806,FALSE,-1,N/A,,FALSE,514806,FALSE,,FALSE,,204112,204112,0,FALSE,FALSE
C,A,19960101,1996,52,1996,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107409,FALSE,-1,N/A,,FALSE,107409,FALSE,,FALSE,,179403,179403,0,FALSE,FALSE
C,A,19960101,1996,52,1996,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,536500,FALSE,-1,N/A,,FALSE,536500,FALSE,,FALSE,,109300,109300,0,TRUE,FALSE
C,A,19960101,1996,52,1996,84,BLZ,Belize,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39246,FALSE,-1,N/A,,FALSE,39246,FALSE,,FALSE,,3433,3433,0,TRUE,FALSE
C,A,19960101,1996,52,1996,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1960849000,FALSE,-1,N/A,,FALSE,1960849000,FALSE,,FALSE,,262346005,262346005,0,FALSE,FALSE
C,A,19960101,1996,52,1996,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,82910,FALSE,-1,N/A,,FALSE,82910,FALSE,,FALSE,,66944,66944,0,TRUE,FALSE
C,A,19960101,1996,52,1996,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2342374,FALSE,-1,N/A,,FALSE,2342374,FALSE,,FALSE,,290563,290563,0,FALSE,FALSE
C,A,19960101,1996,52,1996,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,269128,FALSE,-1,N/A,,FALSE,269128,FALSE,,FALSE,,199555,199555,0,FALSE,FALSE
C,A,19960101,1996,52,1996,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86632,FALSE,-1,N/A,,FALSE,86632,FALSE,,FALSE,,64333,64333,0,TRUE,FALSE
C,A,19960101,1996,52,1996,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5733292,FALSE,-1,N/A,,FALSE,5733292,FALSE,,FALSE,,433781,433781,0,TRUE,FALSE
C,A,19960101,1996,52,1996,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,92124,FALSE,-1,N/A,,FALSE,92124,FALSE,,FALSE,,70018,70018,0,FALSE,FALSE
C,A,19960101,1996,52,1996,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11312,FALSE,-1,N/A,,FALSE,11312,FALSE,,FALSE,,4550,4550,0,TRUE,FALSE
C,A,19960101,1996,52,1996,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,84435,FALSE,-1,N/A,,FALSE,84435,FALSE,,FALSE,,466505,466505,0,FALSE,FALSE
C,A,19960101,1996,52,1996,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12720300,FALSE,-1,N/A,,FALSE,12720300,FALSE,,FALSE,,1946235,1946235,0,FALSE,FALSE
C,A,19960101,1996,52,1996,308,GRD,Grenada,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29964,FALSE,-1,N/A,,FALSE,29964,FALSE,,FALSE,,9777,9777,0,TRUE,FALSE
C,A,19960101,1996,52,1996,340,HND,Honduras,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,319062,FALSE,-1,N/A,,FALSE,319062,FALSE,,FALSE,,99371,99371,0,TRUE,FALSE
C,A,19960101,1996,52,1996,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,434000,FALSE,-1,N/A,,FALSE,434000,FALSE,,FALSE,,61413,61413,0,FALSE,FALSE
C,A,19960101,1996,52,1996,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3375,FALSE,-1,N/A,,FALSE,3375,FALSE,,FALSE,,69779,69779,0,FALSE,FALSE
C,A,19960101,1996,52,1996,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,437167,FALSE,-1,N/A,,FALSE,437167,FALSE,,FALSE,,32000,32000,0,FALSE,FALSE
C,A,19960101,1996,52,1996,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7125,FALSE,-1,N/A,,FALSE,7125,FALSE,,FALSE,,50514,50514,0,FALSE,FALSE
C,A,19960101,1996,52,1996,388,JAM,Jamaica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,103951,FALSE,-1,N/A,,FALSE,103951,FALSE,,FALSE,,64631,64631,0,TRUE,FALSE
C,A,19960101,1996,52,1996,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,132000,FALSE,-1,N/A,,FALSE,132000,FALSE,,FALSE,,1146152,1146152,0,FALSE,FALSE
C,A,19960101,1996,52,1996,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,295151,FALSE,-1,N/A,,FALSE,295151,FALSE,,FALSE,,208786,208786,0,FALSE,FALSE
C,A,19960101,1996,52,1996,428,LVA,Latvia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1043375,FALSE,-1,N/A,,FALSE,1043375,FALSE,,FALSE,,110213,110213,0,TRUE,FALSE
C,A,19960101,1996,52,1996,440,LTU,Lithuania,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10194023,FALSE,-1,N/A,,FALSE,10194023,FALSE,,FALSE,,564398,564398,0,TRUE,FALSE
C,A,19960101,1996,52,1996,458,MYS,Malaysia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26956,FALSE,-1,N/A,,FALSE,26956,FALSE,,FALSE,,43057,43057,0,TRUE,FALSE
C,A,19960101,1996,52,1996,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,217805072,FALSE,-1,N/A,,FALSE,217805072,FALSE,,FALSE,,73752304,73752304,0,FALSE,FALSE
C,A,19960101,1996,52,1996,512,OMN,Oman,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000,FALSE,-1,N/A,,FALSE,4000,FALSE,,FALSE,,13482,13482,0,TRUE,FALSE
C,A,19960101,1996,52,1996,528,NLD,Netherlands,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57029888,FALSE,-1,N/A,,FALSE,57029888,FALSE,,FALSE,,6809847,6809847,0,FALSE,FALSE
C,A,19960101,1996,52,1996,558,NIC,Nicaragua,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,507187,FALSE,-1,N/A,,FALSE,507187,FALSE,,FALSE,,791128,791128,0,TRUE,FALSE
C,A,19960101,1996,52,1996,591,PAN,Panama,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8900300,FALSE,-1,N/A,,FALSE,8900300,FALSE,,FALSE,,816469,816469,0,TRUE,FALSE
C,A,19960101,1996,52,1996,604,PER,Peru,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20980,FALSE,-1,N/A,,FALSE,20980,FALSE,,FALSE,,10594,10594,0,TRUE,FALSE
C,A,19960101,1996,52,1996,643,RUS,Russian Federation,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13088804,FALSE,-1,N/A,,FALSE,13088804,FALSE,,FALSE,,2750284,2750284,0,TRUE,FALSE
C,A,19960101,1996,52,1996,699,IND,India,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,273242,FALSE,-1,N/A,,FALSE,273242,FALSE,,FALSE,,292415,292415,0,FALSE,FALSE
C,A,19960101,1996,52,1996,702,SGP,Singapore,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,7204,Ferrous waste and scrap; remelting scrap ingots of iron or steel,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73437,FALSE,-1,N/A,,FALSE,73437,FALSE,,FALSE,,53778,53778,0,TRUE,FALSE
