"Standard Report - Exports"
"Current date: 04/18/2024 1:10 PM (Eastern Daylight Time)"
"Country","Commodity","Time","Quantity 1",
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2008","9,947"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2009","16,008"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2010","9,919"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2011","591"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2012","711"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2013","400"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2014","600"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2015","844"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2016","3,916"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2017","5,902"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2018","6,720"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2019","21,944"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2020","8,472"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2021","10,512"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2022","12,184"
"Belgium","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2023","4,019"
"Belize","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2012","20"
"Belize","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2004","37"
"Belize","4707300020 Newsprint Waste And Scrap Paper (t)","1998","46"
"Belize","4707300020 Newsprint Waste And Scrap Paper (t)","2005","34"
"Belize","4707300020 Newsprint Waste And Scrap Paper (t)","2016","212"
"Belize","4707300020 Newsprint Waste And Scrap Paper (t)","2017","222"
"Belize","4707300020 Newsprint Waste And Scrap Paper (t)","2018","246"
"Belize","4707300020 Newsprint Waste And Scrap Paper (t)","2019","173"
"Belize","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2005","408"
"Belize","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2006","69"
"Belize","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2012","277"
"Belize","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2018","3,258"
"Belize","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2019","989"
"Belize","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2020","250"
"Belize","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1997","21"
"Belize","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2014","420"
"Benin","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1999","85"
"Benin","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1999","103"
"Bermuda","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1995","103"
"Bermuda","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1999","55"
"Bermuda","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2003","8"
"Bermuda","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1996","10"
"Bermuda","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2003","15"
"Bermuda","4707300020 Newsprint Waste And Scrap Paper (t)","2005","4"
"Bermuda","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2002","1"
"Bermuda","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2004","30"
"Bermuda","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2008","24"
"Bermuda","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2010","9"
"Bermuda","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1998","83"
"Bermuda","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2007","53"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1995","14"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1996","412"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1997","161"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2000","89"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2002","347"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2003","577"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2004","117"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2005","223"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2009","823"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2011","206"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2012","2,508"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2013","3,242"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2014","779"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2015","5,958"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2016","6,716"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2017","3,409"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2020","113"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2021","4,616"
"Bolivia","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2023","14"
"Bolivia","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2002","188"
"Bolivia","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2013","457"
"Bolivia","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2014","680"
"Bolivia","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2001","131"
"Bolivia","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2002","63"
"Bolivia","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2007","100"
"Bolivia","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2008","150"
"Bolivia","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2011","61"
"Bolivia","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2016","500"
"Bolivia","4707300020 Newsprint Waste And Scrap Paper (t)","2010","136"
"Bolivia","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2005","23"
"Bolivia","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2013","4,203"
"Bolivia","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2014","3,504"
"Bolivia","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2015","5,522"
"Bolivia","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2016","97"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2001","477"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2002","20"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2004","122"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2005","168"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2007","336"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2009","925"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2010","50"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2011","3,252"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2012","916"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2018","1,473"
"Bolivia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2019","876"
"Bosnia and Herzegovina","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2003","67"
"Bosnia and Herzegovina","4707300020 Newsprint Waste And Scrap Paper (t)","2001","529"
"Botswana","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2016","130"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1995","17,523"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1996","3,220"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1997","978"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1998","649"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1999","4,016"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2000","1,608"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2001","915"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2002","6,345"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2003","616"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2004","745"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2005","1,055"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2006","7,099"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2007","6,703"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2008","4,862"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2009","222"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2010","3,792"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2011","889"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2012","1,744"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2013","7,337"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2014","12,609"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2015","105"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2016","1,480"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2017","5,970"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2018","9,206"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2019","11,410"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2020","7,877"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2021","79,789"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2022","8,988"
"Brazil","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2023","3,850"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1995","186"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1996","1,338"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1997","782"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1998","44"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1999","116"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2001","208"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2002","103"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2003","244"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2006","149"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2007","512"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2008","923"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2009","97"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2010","922"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2011","953"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2013","200"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2016","62"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2017","1,083"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2018","1,694"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2019","1,421"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2020","175"
"Brazil","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2021","161"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1996","431"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1997","588"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2000","224"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2001","126"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2002","60"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2003","193"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2004","172"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2005","460"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2006","178"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2007","1,116"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2010","174"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2019","205"
"Brazil","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2022","289"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","1996","146"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2000","160"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2001","9,015"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2002","6,620"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2003","7,903"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2009","710"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2012","547"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2014","634"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2016","64"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2019","1,066"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2021","390"
"Brazil","4707300020 Newsprint Waste And Scrap Paper (t)","2022","48"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1996","407"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1998","351"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1999","1,573"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2002","1,252"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2003","48"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2005","48"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2007","247"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2008","71"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2017","92"
"Brazil","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2021","22"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1995","3,001"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1996","5,033"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1997","58"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1998","526"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1999","938"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2000","85"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2001","188"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2002","21"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2003","13,880"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2004","1,264"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2007","299"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2008","156"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2009","8"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2010","318"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2011","25"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2013","257"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2015","468"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2016","1,362"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2017","745"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2018","309"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2019","1,456"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2020","20,461"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2021","108,729"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2022","26,569"
"Brazil","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2023","16,624"
"British Indian Ocean Territories","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2007","41"
"British Indian Ocean Territories","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2018","400"
"British Indian Ocean Territories","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2007","84"
"British Indian Ocean Territories","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2017","491"
"British Indian Ocean Territories","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2019","44"
"British Indian Ocean Territories","4707300020 Newsprint Waste And Scrap Paper (t)","2022","277"
"British Indian Ocean Territories","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2015","42"
"British Indian Ocean Territories","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2016","96"
"British Indian Ocean Territories","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2018","360"
"British Indian Ocean Territories","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2021","120"
"British Indian Ocean Territories","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2022","66"
"British Indian Ocean Territories","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2023","99"
"British Virgin Islands","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1996","35"
"British Virgin Islands","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1998","62"
"British Virgin Islands","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2000","155"
"British Virgin Islands","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2016","121"
"Brunei","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2007","86"
"Brunei","4707300020 Newsprint Waste And Scrap Paper (t)","1999","20"
"Brunei","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2000","1,758"
"Brunei","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2006","323"
"Bulgaria","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2008","727"
"Bulgaria","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2012","11"
"Bulgaria","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2006","6"
"Bulgaria","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2017","17"
"Bulgaria","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2019","38"
"Bulgaria","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2002","844"
"Bulgaria","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2007","40"
"Bulgaria","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2008","125"
"Burma","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2018","231"
"Burma","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2019","92,218"
"Burma","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2020","72,334"
"Burma","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2021","200"
"Burma","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","1996","43"
"Burma","4707200020 High-grade Deinking Waste Paper And Paperboard (t)","2000","201"
"Burma","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","1997","55"
"Burma","4707300020 Newsprint Waste And Scrap Paper (t)","2018","152"
"Burma","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","1997","13"
"Burma","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","1996","74"
"Burma","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2000","745"
"Burma","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2020","575"
"Cambodia","4707300020 Newsprint Waste And Scrap Paper (t)","1999","2,368"
"Cambodia","4707300020 Newsprint Waste And Scrap Paper (t)","2011","96"
"Cambodia","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2010","183"
"Cameroon","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2007","455"
"Cameroon","4707200040 Waste/scrap ppr/pprbd, Blch Chem Pulp, Not Colored (t)","2002","20"
"Cameroon","4707300020 Newsprint Waste And Scrap Paper (t)","2002","415"
"Cameroon","4707300040 Waste/scrap Paper, Paperbd, Mechanical Pulp, Nesoi (t)","2004","18"
"Cameroon","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2003","279"
"Cameroon","4707900000 Waste, Scrap, Incl Unsorted, Paper, Paperbd, Nesoi (t)","2004","111"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1995","753,258"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1996","372,318"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1997","456,945"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1998","563,470"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","1999","481,105"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2000","520,642"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2001","417,494"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2002","410,025"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2003","339,661"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2004","325,783"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2005","265,311"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2006","320,687"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2007","332,654"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2008","247,022"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2009","134,119"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2010","194,552"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2011","194,535"
"Canada","4707100000 Waste, Scrap Unbleach Kraft, Corrugatd Paper/pprbd (t)","2012","229,217"
