TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,19950101,1995,52,1995,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,766312,FALSE,-1,N/A,,FALSE,766312,FALSE,,FALSE,,157107,157107,0,TRUE,FALSE
C,A,19950101,1995,52,1995,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6062,FALSE,-1,N/A,,FALSE,6062,FALSE,,FALSE,,887,887,0,TRUE,FALSE
C,A,19950101,1995,52,1995,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,429118000,FALSE,-1,N/A,,FALSE,429118000,FALSE,,FALSE,,83932312,83932312,0,TRUE,FALSE
C,A,19950101,1995,52,1995,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3172875,FALSE,-1,N/A,,FALSE,3172875,FALSE,,FALSE,,264844,264844,0,TRUE,FALSE
C,A,19950101,1995,52,1995,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36144,FALSE,-1,N/A,,FALSE,36144,FALSE,,FALSE,,4736,4736,0,TRUE,FALSE
C,A,19950101,1995,52,1995,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,796,FALSE,-1,N/A,,FALSE,796,FALSE,,FALSE,,34977,34977,0,TRUE,FALSE
C,A,19950101,1995,52,1995,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1187,FALSE,-1,N/A,,FALSE,1187,FALSE,,FALSE,,17450,17450,0,TRUE,FALSE
C,A,19950101,1995,52,1995,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,158198,FALSE,-1,N/A,,FALSE,158198,FALSE,,FALSE,,30000,30000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,340,HND,Honduras,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,184882,FALSE,-1,N/A,,FALSE,184882,FALSE,,FALSE,,25308,25308,0,TRUE,FALSE
C,A,19950101,1995,52,1995,360,IDN,Indonesia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500000,FALSE,-1,N/A,,FALSE,500000,FALSE,,FALSE,,373027,373027,0,TRUE,FALSE
C,A,19950101,1995,52,1995,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,158531,FALSE,-1,N/A,,FALSE,158531,FALSE,,FALSE,,23471,23471,0,TRUE,FALSE
C,A,19950101,1995,52,1995,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11812,FALSE,-1,N/A,,FALSE,11812,FALSE,,FALSE,,4131,4131,0,TRUE,FALSE
C,A,19950101,1995,52,1995,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45746256,FALSE,-1,N/A,,FALSE,45746256,FALSE,,FALSE,,16056000,16056000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,528,NLD,Netherlands,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1577229,FALSE,-1,N/A,,FALSE,1577229,FALSE,,FALSE,,282922,282922,0,TRUE,FALSE
C,A,19950101,1995,52,1995,682,SAU,Saudi Arabia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,84000,FALSE,-1,N/A,,FALSE,84000,FALSE,,FALSE,,8411,8411,0,TRUE,FALSE
C,A,19950101,1995,52,1995,764,THA,Thailand,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70199,FALSE,-1,N/A,,FALSE,70199,FALSE,,FALSE,,7041,7041,0,TRUE,FALSE
C,A,19950101,1995,52,1995,826,GBR,United Kingdom,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,598749,FALSE,-1,N/A,,FALSE,598749,FALSE,,FALSE,,302081,302081,0,TRUE,FALSE
C,A,19950101,1995,52,1995,862,VEN,Venezuela,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,68921,FALSE,-1,N/A,,FALSE,68921,FALSE,,FALSE,,13783,13783,0,TRUE,FALSE
C,A,19960101,1996,52,1996,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23742,FALSE,-1,N/A,,FALSE,23742,FALSE,,FALSE,,9973,9973,0,FALSE,FALSE
C,A,19960101,1996,52,1996,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13562,FALSE,-1,N/A,,FALSE,13562,FALSE,,FALSE,,1355,1355,0,TRUE,FALSE
C,A,19960101,1996,52,1996,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,412582000,FALSE,-1,N/A,,FALSE,412582000,FALSE,,FALSE,,54311411,54311411,0,FALSE,FALSE
C,A,19960101,1996,52,1996,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,937250,FALSE,-1,N/A,,FALSE,937250,FALSE,,FALSE,,79990,79990,0,FALSE,FALSE
C,A,19960101,1996,52,1996,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2187,FALSE,-1,N/A,,FALSE,2187,FALSE,,FALSE,,39311,39311,0,FALSE,FALSE
C,A,19960101,1996,52,1996,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6000,FALSE,-1,N/A,,FALSE,6000,FALSE,,FALSE,,41281,41281,0,TRUE,FALSE
C,A,19960101,1996,52,1996,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6720375,FALSE,-1,N/A,,FALSE,6720375,FALSE,,FALSE,,570713,570713,0,TRUE,FALSE
C,A,19960101,1996,52,1996,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,319812,FALSE,-1,N/A,,FALSE,319812,FALSE,,FALSE,,19188,19188,0,FALSE,FALSE
C,A,19960101,1996,52,1996,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,523695,FALSE,-1,N/A,,FALSE,523695,FALSE,,FALSE,,29901,29901,0,FALSE,FALSE
C,A,19960101,1996,52,1996,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,512011,FALSE,-1,N/A,,FALSE,512011,FALSE,,FALSE,,25913,25913,0,FALSE,FALSE
C,A,19960101,1996,52,1996,388,JAM,Jamaica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,119328,FALSE,-1,N/A,,FALSE,119328,FALSE,,FALSE,,5215,5215,0,TRUE,FALSE
C,A,19960101,1996,52,1996,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5562,FALSE,-1,N/A,,FALSE,5562,FALSE,,FALSE,,1883,1883,0,FALSE,FALSE
C,A,19960101,1996,52,1996,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8062,FALSE,-1,N/A,,FALSE,8062,FALSE,,FALSE,,1562,1562,0,FALSE,FALSE
C,A,19960101,1996,52,1996,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,83796976,FALSE,-1,N/A,,FALSE,83796976,FALSE,,FALSE,,16913770,16913770,0,FALSE,FALSE
C,A,19960101,1996,52,1996,528,NLD,Netherlands,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3085062,FALSE,-1,N/A,,FALSE,3085062,FALSE,,FALSE,,446207,446207,0,FALSE,FALSE
C,A,19960101,1996,52,1996,554,NZL,New Zealand,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,108000,FALSE,-1,N/A,,FALSE,108000,FALSE,,FALSE,,15449,15449,0,FALSE,FALSE
C,A,19960101,1996,52,1996,620,PRT,Portugal,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,625,FALSE,-1,N/A,,FALSE,625,FALSE,,FALSE,,12868,12868,0,FALSE,FALSE
C,A,19960101,1996,52,1996,682,SAU,Saudi Arabia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,616000,FALSE,-1,N/A,,FALSE,616000,FALSE,,FALSE,,13351,13351,0,TRUE,FALSE
C,A,19960101,1996,52,1996,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,697437,FALSE,-1,N/A,,FALSE,697437,FALSE,,FALSE,,86787,86787,0,FALSE,FALSE
C,A,19960101,1996,52,1996,752,SWE,Sweden,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8062,FALSE,-1,N/A,,FALSE,8062,FALSE,,FALSE,,1044,1044,0,FALSE,FALSE
C,A,19960101,1996,52,1996,757,CHE,Switzerland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2062,FALSE,-1,N/A,,FALSE,2062,FALSE,,FALSE,,4814,4814,0,FALSE,FALSE
C,A,19960101,1996,52,1996,780,TTO,Trinidad and Tobago,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,242000,FALSE,-1,N/A,,FALSE,242000,FALSE,,FALSE,,17168,17168,0,TRUE,FALSE
C,A,19960101,1996,52,1996,826,GBR,United Kingdom,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1800875,FALSE,-1,N/A,,FALSE,1800875,FALSE,,FALSE,,738818,738818,0,FALSE,FALSE
C,A,19970101,1997,52,1997,52,BRB,Barbados,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19199,FALSE,-1,N/A,,FALSE,19199,FALSE,,FALSE,,6805,6805,0,TRUE,FALSE
C,A,19970101,1997,52,1997,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3925311,FALSE,-1,N/A,,FALSE,3925311,FALSE,,FALSE,,145474,145474,0,FALSE,FALSE
C,A,19970101,1997,52,1997,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29898,FALSE,-1,N/A,,FALSE,29898,FALSE,,FALSE,,5164,5164,0,FALSE,FALSE
C,A,19970101,1997,52,1997,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,598899000,FALSE,-1,N/A,,FALSE,598899000,FALSE,,FALSE,,72560525,72560525,0,FALSE,FALSE
C,A,19970101,1997,52,1997,196,CYP,Cyprus,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,127031,FALSE,-1,N/A,,FALSE,127031,FALSE,,FALSE,,8009,8009,0,FALSE,FALSE
C,A,19970101,1997,52,1997,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,887480,FALSE,-1,N/A,,FALSE,887480,FALSE,,FALSE,,168505,168505,0,TRUE,FALSE
C,A,19970101,1997,52,1997,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,152280,FALSE,-1,N/A,,FALSE,152280,FALSE,,FALSE,,26436,26436,0,FALSE,FALSE
C,A,19970101,1997,52,1997,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,572000,FALSE,-1,N/A,,FALSE,572000,FALSE,,FALSE,,47289,47289,0,FALSE,FALSE
C,A,19970101,1997,52,1997,320,GTM,Guatemala,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,832187,FALSE,-1,N/A,,FALSE,832187,FALSE,,FALSE,,61199,61199,0,FALSE,FALSE
C,A,19970101,1997,52,1997,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18000,FALSE,-1,N/A,,FALSE,18000,FALSE,,FALSE,,6458,6458,0,FALSE,FALSE
C,A,19970101,1997,52,1997,360,IDN,Indonesia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,117,FALSE,-1,N/A,,FALSE,117,FALSE,,FALSE,,974,974,0,FALSE,FALSE
C,A,19970101,1997,52,1997,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,140,FALSE,-1,N/A,,FALSE,140,FALSE,,FALSE,,3397,3397,0,FALSE,FALSE
C,A,19970101,1997,52,1997,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,277,FALSE,-1,N/A,,FALSE,277,FALSE,,FALSE,,2877,2877,0,FALSE,FALSE
C,A,19970101,1997,52,1997,388,JAM,Jamaica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46488,FALSE,-1,N/A,,FALSE,46488,FALSE,,FALSE,,2305,2305,0,TRUE,FALSE
C,A,19970101,1997,52,1997,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18550,FALSE,-1,N/A,,FALSE,18550,FALSE,,FALSE,,2537,2537,0,FALSE,FALSE
C,A,19970101,1997,52,1997,458,MYS,Malaysia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250,FALSE,-1,N/A,,FALSE,250,FALSE,,FALSE,,1797,1797,0,FALSE,FALSE
C,A,19970101,1997,52,1997,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,93383920,FALSE,-1,N/A,,FALSE,93383920,FALSE,,FALSE,,26831344,26831344,0,FALSE,FALSE
C,A,19970101,1997,52,1997,528,NLD,Netherlands,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16351273,FALSE,-1,N/A,,FALSE,16351273,FALSE,,FALSE,,832813,832813,0,FALSE,FALSE
C,A,19970101,1997,52,1997,579,NOR,Norway,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,247449,FALSE,-1,N/A,,FALSE,247449,FALSE,,FALSE,,4879,4879,0,FALSE,FALSE
C,A,19970101,1997,52,1997,591,PAN,Panama,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7750,FALSE,-1,N/A,,FALSE,7750,FALSE,,FALSE,,1704,1704,0,TRUE,FALSE
C,A,19970101,1997,52,1997,608,PHL,Philippines,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4062,FALSE,-1,N/A,,FALSE,4062,FALSE,,FALSE,,1156,1156,0,TRUE,FALSE
C,A,19970101,1997,52,1997,699,IND,India,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500,FALSE,-1,N/A,,FALSE,500,FALSE,,FALSE,,3105,3105,0,FALSE,FALSE
C,A,19970101,1997,52,1997,711,ZA1,Southern African Customs Union (...1999),X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,2266,2266,0,FALSE,FALSE
C,A,19970101,1997,52,1997,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,171,FALSE,-1,N/A,,FALSE,171,FALSE,,FALSE,,1913,1913,0,FALSE,FALSE
C,A,19970101,1997,52,1997,752,SWE,Sweden,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1037000,FALSE,-1,N/A,,FALSE,1037000,FALSE,,FALSE,,271888,271888,0,FALSE,FALSE
C,A,19970101,1997,52,1997,764,THA,Thailand,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,-1,N/A,,FALSE,1000,FALSE,,FALSE,,1236,1236,0,TRUE,FALSE
C,A,19970101,1997,52,1997,780,TTO,Trinidad and Tobago,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,84000,FALSE,-1,N/A,,FALSE,84000,FALSE,,FALSE,,6368,6368,0,TRUE,FALSE
C,A,19970101,1997,52,1997,826,GBR,United Kingdom,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3611332,FALSE,-1,N/A,,FALSE,3611332,FALSE,,FALSE,,2980849,2980849,0,FALSE,FALSE
C,A,19980101,1998,52,1998,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,199000,FALSE,-1,N/A,,FALSE,199000,FALSE,,FALSE,,11868,11868,0,FALSE,FALSE
C,A,19980101,1998,52,1998,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9814788,FALSE,-1,N/A,,FALSE,9814788,FALSE,,FALSE,,230774,230774,0,FALSE,FALSE
C,A,19980101,1998,52,1998,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,446726016,FALSE,-1,N/A,,FALSE,446726016,FALSE,,FALSE,,57782136,57782136,0,FALSE,FALSE
C,A,19980101,1998,52,1998,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,215315,FALSE,-1,N/A,,FALSE,215315,FALSE,,FALSE,,52397,52397,0,FALSE,FALSE
C,A,19980101,1998,52,1998,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,168226,FALSE,-1,N/A,,FALSE,168226,FALSE,,FALSE,,83566,83566,0,FALSE,FALSE
C,A,19980101,1998,52,1998,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1874000,FALSE,-1,N/A,,FALSE,1874000,FALSE,,FALSE,,102000,102000,0,FALSE,FALSE
C,A,19980101,1998,52,1998,340,HND,Honduras,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100445,FALSE,-1,N/A,,FALSE,100445,FALSE,,FALSE,,13778,13778,0,FALSE,FALSE
C,A,19980101,1998,52,1998,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46471,FALSE,-1,N/A,,FALSE,46471,FALSE,,FALSE,,29680,29680,0,FALSE,FALSE
C,A,19980101,1998,52,1998,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,29000,29000,0,FALSE,FALSE
C,A,19980101,1998,52,1998,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12562,FALSE,-1,N/A,,FALSE,12562,FALSE,,FALSE,,5347,5347,0,FALSE,FALSE
C,A,19980101,1998,52,1998,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,4707,Waste and scrap of paper and paperboard,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,85,FALSE,-1,N/A,,FALSE,85,FALSE,,FALSE,,774,774,0,FALSE,FALSE
