TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,19950101,1995,52,1995,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1455875,FALSE,-1,N/A,,FALSE,1455875,FALSE,,FALSE,,546969,546969,0,TRUE,FALSE
C,A,19950101,1995,52,1995,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33753,FALSE,-1,N/A,,FALSE,33753,FALSE,,FALSE,,20423,20423,0,TRUE,FALSE
C,A,19950101,1995,52,1995,40,AUT,Austria,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2210,FALSE,-1,N/A,,FALSE,2210,FALSE,,FALSE,,2281,2281,0,TRUE,FALSE
C,A,19950101,1995,52,1995,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10942600,FALSE,-1,N/A,,FALSE,10942600,FALSE,,FALSE,,5829923,5829923,0,TRUE,FALSE
C,A,19950101,1995,52,1995,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,689750,FALSE,-1,N/A,,FALSE,689750,FALSE,,FALSE,,451042,451042,0,TRUE,FALSE
C,A,19950101,1995,52,1995,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59665132,FALSE,-1,N/A,,FALSE,59665132,FALSE,,FALSE,,31978832,31978832,0,TRUE,FALSE
C,A,19950101,1995,52,1995,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,697437,FALSE,-1,N/A,,FALSE,697437,FALSE,,FALSE,,451476,451476,0,TRUE,FALSE
C,A,19950101,1995,52,1995,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4440416,FALSE,-1,N/A,,FALSE,4440416,FALSE,,FALSE,,1230191,1230191,0,TRUE,FALSE
C,A,19950101,1995,52,1995,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000,FALSE,-1,N/A,,FALSE,24000,FALSE,,FALSE,,20100,20100,0,TRUE,FALSE
C,A,19950101,1995,52,1995,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200663,FALSE,-1,N/A,,FALSE,200663,FALSE,,FALSE,,84736,84736,0,TRUE,FALSE
C,A,19950101,1995,52,1995,208,DNK,Denmark,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,549062,FALSE,-1,N/A,,FALSE,549062,FALSE,,FALSE,,260171,260171,0,TRUE,FALSE
C,A,19950101,1995,52,1995,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,467687,FALSE,-1,N/A,,FALSE,467687,FALSE,,FALSE,,186605,186605,0,TRUE,FALSE
C,A,19950101,1995,52,1995,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6274500,FALSE,-1,N/A,,FALSE,6274500,FALSE,,FALSE,,5322216,5322216,0,TRUE,FALSE
C,A,19950101,1995,52,1995,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,182898,FALSE,-1,N/A,,FALSE,182898,FALSE,,FALSE,,439000,439000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,300,GRC,Greece,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70906,FALSE,-1,N/A,,FALSE,70906,FALSE,,FALSE,,37851,37851,0,TRUE,FALSE
C,A,19950101,1995,52,1995,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2231116,FALSE,-1,N/A,,FALSE,2231116,FALSE,,FALSE,,678783,678783,0,TRUE,FALSE
C,A,19950101,1995,52,1995,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51796,FALSE,-1,N/A,,FALSE,51796,FALSE,,FALSE,,90944,90944,0,TRUE,FALSE
C,A,19950101,1995,52,1995,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,537000,537000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5701608,FALSE,-1,N/A,,TRUE,5701608,FALSE,,FALSE,,3322499,3322499,0,FALSE,FALSE
C,A,19950101,1995,52,1995,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,978695,FALSE,-1,N/A,,FALSE,978695,FALSE,,FALSE,,1196736,1196736,0,TRUE,FALSE
C,A,19950101,1995,52,1995,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,124749,FALSE,-1,N/A,,FALSE,124749,FALSE,,FALSE,,148708,148708,0,TRUE,FALSE
C,A,19950101,1995,52,1995,458,MYS,Malaysia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,139875,FALSE,-1,N/A,,FALSE,139875,FALSE,,FALSE,,264821,264821,0,TRUE,FALSE
C,A,19950101,1995,52,1995,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,283894368,FALSE,-1,N/A,,FALSE,283894368,FALSE,,FALSE,,52528000,52528000,0,TRUE,FALSE
C,A,19950101,1995,52,1995,528,NLD,Netherlands,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2888444,FALSE,-1,N/A,,FALSE,2888444,FALSE,,FALSE,,1750908,1750908,0,TRUE,FALSE
C,A,19950101,1995,52,1995,554,NZL,New Zealand,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28550,FALSE,-1,N/A,,FALSE,28550,FALSE,,FALSE,,32250,32250,0,TRUE,FALSE
C,A,19950101,1995,52,1995,579,NOR,Norway,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,262928,FALSE,-1,N/A,,FALSE,262928,FALSE,,FALSE,,146747,146747,0,TRUE,FALSE
C,A,19950101,1995,52,1995,620,PRT,Portugal,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,732687,FALSE,-1,N/A,,FALSE,732687,FALSE,,FALSE,,376366,376366,0,TRUE,FALSE
C,A,19950101,1995,52,1995,682,SAU,Saudi Arabia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,122679,FALSE,-1,N/A,,FALSE,122679,FALSE,,FALSE,,6141,6141,0,TRUE,FALSE
C,A,19950101,1995,52,1995,699,IND,India,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10812,FALSE,-1,N/A,,FALSE,10812,FALSE,,FALSE,,2944,2944,0,TRUE,FALSE
C,A,19950101,1995,52,1995,702,SGP,Singapore,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,965000,FALSE,-1,N/A,,FALSE,965000,FALSE,,FALSE,,411178,411178,0,TRUE,FALSE
C,A,19950101,1995,52,1995,705,SVN,Slovenia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,124765,FALSE,-1,N/A,,FALSE,124765,FALSE,,FALSE,,53259,53259,0,TRUE,FALSE
C,A,19950101,1995,52,1995,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,883074,FALSE,-1,N/A,,FALSE,883074,FALSE,,FALSE,,399583,399583,0,TRUE,FALSE
C,A,19950101,1995,52,1995,752,SWE,Sweden,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,964000,FALSE,-1,N/A,,FALSE,964000,FALSE,,FALSE,,365785,365785,0,TRUE,FALSE
C,A,19950101,1995,52,1995,757,CHE,Switzerland,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,696125,FALSE,-1,N/A,,FALSE,696125,FALSE,,FALSE,,220973,220973,0,TRUE,FALSE
C,A,19950101,1995,52,1995,764,THA,Thailand,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,199492,FALSE,-1,N/A,,FALSE,199492,FALSE,,FALSE,,113840,113840,0,TRUE,FALSE
C,A,19950101,1995,52,1995,792,TUR,Türkiye,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23949,FALSE,-1,N/A,,FALSE,23949,FALSE,,FALSE,,10614,10614,0,TRUE,FALSE
C,A,19950101,1995,52,1995,826,GBR,United Kingdom,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6157361,FALSE,-1,N/A,,FALSE,6157361,FALSE,,FALSE,,7059434,7059434,0,TRUE,FALSE
C,A,19950101,1995,52,1995,858,URY,Uruguay,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,113558,FALSE,-1,N/A,,FALSE,113558,FALSE,,FALSE,,23688,23688,0,TRUE,FALSE
C,A,19960101,1996,52,1996,32,ARG,Argentina,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,655148,FALSE,-1,N/A,,FALSE,655148,FALSE,,FALSE,,204822,204822,0,FALSE,FALSE
C,A,19960101,1996,52,1996,36,AUS,Australia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,400175,FALSE,-1,N/A,,FALSE,400175,FALSE,,FALSE,,203770,203770,0,FALSE,FALSE
C,A,19960101,1996,52,1996,40,AUT,Austria,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8858,FALSE,-1,N/A,,FALSE,8858,FALSE,,FALSE,,26921,26921,0,FALSE,FALSE
C,A,19960101,1996,52,1996,58,BEL,Belgium-Luxembourg (...1998),X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13201350,FALSE,-1,N/A,,FALSE,13201350,FALSE,,FALSE,,7255474,7255474,0,FALSE,FALSE
C,A,19960101,1996,52,1996,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,860625,FALSE,-1,N/A,,FALSE,860625,FALSE,,FALSE,,352121,352121,0,TRUE,FALSE
C,A,19960101,1996,52,1996,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59342959,FALSE,-1,N/A,,FALSE,59342959,FALSE,,FALSE,,30740478,30740478,0,FALSE,FALSE
C,A,19960101,1996,52,1996,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,215660,FALSE,-1,N/A,,FALSE,215660,FALSE,,FALSE,,128470,128470,0,TRUE,FALSE
C,A,19960101,1996,52,1996,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2991792,FALSE,-1,N/A,,FALSE,2991792,FALSE,,FALSE,,738565,738565,0,FALSE,FALSE
C,A,19960101,1996,52,1996,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18589,FALSE,-1,N/A,,FALSE,18589,FALSE,,FALSE,,3044,3044,0,TRUE,FALSE
C,A,19960101,1996,52,1996,208,DNK,Denmark,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,786125,FALSE,-1,N/A,,FALSE,786125,FALSE,,FALSE,,526670,526670,0,FALSE,FALSE
C,A,19960101,1996,52,1996,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86921,FALSE,-1,N/A,,FALSE,86921,FALSE,,FALSE,,93457,93457,0,TRUE,FALSE
C,A,19960101,1996,52,1996,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,291500,FALSE,-1,N/A,,FALSE,291500,FALSE,,FALSE,,122485,122485,0,TRUE,FALSE
C,A,19960101,1996,52,1996,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,431937,FALSE,-1,N/A,,FALSE,431937,FALSE,,FALSE,,321708,321708,0,FALSE,FALSE
C,A,19960101,1996,52,1996,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4775499,FALSE,-1,N/A,,FALSE,4775499,FALSE,,FALSE,,3456693,3456693,0,FALSE,FALSE
C,A,19960101,1996,52,1996,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,471097,FALSE,-1,N/A,,FALSE,471097,FALSE,,FALSE,,179406,179406,0,FALSE,FALSE
C,A,19960101,1996,52,1996,300,GRC,Greece,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,326125,FALSE,-1,N/A,,FALSE,326125,FALSE,,FALSE,,85029,85029,0,FALSE,FALSE
C,A,19960101,1996,52,1996,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2121569,FALSE,-1,N/A,,FALSE,2121569,FALSE,,FALSE,,574578,574578,0,FALSE,FALSE
C,A,19960101,1996,52,1996,348,HUN,Hungary,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,105101,FALSE,-1,N/A,,FALSE,105101,FALSE,,FALSE,,44000,44000,0,FALSE,FALSE
C,A,19960101,1996,52,1996,352,ISL,Iceland,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,35371,FALSE,-1,N/A,,FALSE,35371,FALSE,,FALSE,,8886,8886,0,TRUE,FALSE
C,A,19960101,1996,52,1996,360,IDN,Indonesia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38000,FALSE,-1,N/A,,FALSE,38000,FALSE,,FALSE,,32300,32300,0,FALSE,FALSE
C,A,19960101,1996,52,1996,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33472,FALSE,-1,N/A,,FALSE,33472,FALSE,,FALSE,,40092,40092,0,FALSE,FALSE
C,A,19960101,1996,52,1996,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6760000,FALSE,-1,N/A,,FALSE,6760000,FALSE,,FALSE,,986000,986000,0,FALSE,FALSE
C,A,19960101,1996,52,1996,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6216007,FALSE,-1,N/A,,FALSE,6216007,FALSE,,FALSE,,3785023,3785023,0,FALSE,FALSE
C,A,19960101,1996,52,1996,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,623233,FALSE,-1,N/A,,FALSE,623233,FALSE,,FALSE,,817496,817496,0,FALSE,FALSE
C,A,19960101,1996,52,1996,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86613,FALSE,-1,N/A,,FALSE,86613,FALSE,,FALSE,,101514,101514,0,FALSE,FALSE
C,A,19960101,1996,52,1996,458,MYS,Malaysia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,265499,FALSE,-1,N/A,,FALSE,265499,FALSE,,FALSE,,433126,433126,0,TRUE,FALSE
C,A,19960101,1996,52,1996,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,211822832,FALSE,-1,N/A,,FALSE,211822832,FALSE,,FALSE,,45806232,45806232,0,FALSE,FALSE
C,A,19960101,1996,52,1996,528,NLD,Netherlands,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2391753,FALSE,-1,N/A,,FALSE,2391753,FALSE,,FALSE,,1959091,1959091,0,FALSE,FALSE
C,A,19960101,1996,52,1996,558,NIC,Nicaragua,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8062,FALSE,-1,N/A,,FALSE,8062,FALSE,,FALSE,,13971,13971,0,TRUE,FALSE
C,A,19960101,1996,52,1996,579,NOR,Norway,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,801162,FALSE,-1,N/A,,FALSE,801162,FALSE,,FALSE,,473878,473878,0,FALSE,FALSE
C,A,19960101,1996,52,1996,591,PAN,Panama,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2375,FALSE,-1,N/A,,FALSE,2375,FALSE,,FALSE,,576,576,0,TRUE,FALSE
C,A,19960101,1996,52,1996,604,PER,Peru,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25000,FALSE,-1,N/A,,FALSE,25000,FALSE,,FALSE,,45000,45000,0,TRUE,FALSE
C,A,19960101,1996,52,1996,608,PHL,Philippines,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,336718,FALSE,-1,N/A,,FALSE,336718,FALSE,,FALSE,,220527,220527,0,TRUE,FALSE
C,A,19960101,1996,52,1996,620,PRT,Portugal,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,764312,FALSE,-1,N/A,,FALSE,764312,FALSE,,FALSE,,661617,661617,0,FALSE,FALSE
C,A,19960101,1996,52,1996,643,RUS,Russian Federation,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38382,FALSE,-1,N/A,,FALSE,38382,FALSE,,FALSE,,51440,51440,0,TRUE,FALSE
C,A,19960101,1996,52,1996,682,SAU,Saudi Arabia,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20000,FALSE,-1,N/A,,FALSE,20000,FALSE,,FALSE,,4272,4272,0,TRUE,FALSE
C,A,19960101,1996,52,1996,699,IND,India,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57000,FALSE,-1,N/A,,FALSE,57000,FALSE,,FALSE,,18363,18363,0,FALSE,FALSE
C,A,19960101,1996,52,1996,702,SGP,Singapore,X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1228546,FALSE,-1,N/A,,FALSE,1228546,FALSE,,FALSE,,988074,988074,0,TRUE,FALSE
C,A,19960101,1996,52,1996,705,SVN,Slovenia,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,103402,FALSE,-1,N/A,,FALSE,103402,FALSE,,FALSE,,53997,53997,0,FALSE,FALSE
C,A,19960101,1996,52,1996,711,ZA1,Southern African Customs Union (...1999),X,Export,842,USA,USA,0,W00,World,H0,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,4565,4565,0,TRUE,FALSE
C,A,19960101,1996,52,1996,724,ESP,Spain,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3469789,FALSE,-1,N/A,,FALSE,3469789,FALSE,,FALSE,,2621748,2621748,0,FALSE,FALSE
C,A,19960101,1996,52,1996,752,SWE,Sweden,X,Export,842,USA,USA,0,W00,World,H1,HS,TRUE,3915,"Waste, parings and scrap, of plastics",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1214000,FALSE,-1,N/A,,FALSE,1214000,FALSE,,FALSE,,783275,783275,0,FALSE,FALSE
